anime_id,title_english,type,episodes,rating,rank,popularity,members,source,duration,genre,studio,year
59916,One Way or Another,ONA,16.0,7.51,1962.0,15617,727,Novel,19 min per ep,"Action, Adventure, Fantasy",CG Year,2024
56352,7th Time Loop: The Villainess Enjoys a Carefree Life Married to Her Worst Enemy!,TV,12.0,7.51,1941.0,1315,198298,Light novel,23 min per ep,Romance,"Studio Kai, HORNETS",2024
54974,Fabulous Beasts,ONA,12.0,7.51,1958.0,13066,1465,Manga,6 min per ep,"Comedy, Fantasy",Fenz,2023
53621,My Clueless First Friend,TV,13.0,7.51,1933.0,2705,74744,Manga,23 min per ep,"Comedy, Romance",Studio Signpost,2023
51958,KonoSuba: An Explosion on This Wonderful World!,TV,12.0,7.51,1938.0,709,363723,Light novel,23 min per ep,"Comedy, Fantasy",Drive,2023
7627,Mitsudomoe,TV,13.0,7.51,1943.0,2088,112910,Manga,24 min per ep,Comedy,Bridge,2010
40590,Utawarerumono: Mask of Truth,TV,28.0,7.51,1956.0,3795,40871,Visual novel,24 min per ep,"Action, Drama, Fantasy",White Fox,2022
4039,Golgo 13,TV,50.0,7.51,1967.0,3559,45612,Manga,24 min per ep,"Action, Adventure, Drama, Suspense",The Answer Studio,2008
42290,Ling Cage,ONA,6.0,7.51,1940.0,11128,2642,Original,30 min per ep,"Action, Drama, Horror, Sci-Fi, Suspense",YHKT Entertainment,2020
38790,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.",TV,12.0,7.51,1932.0,421,573872,Light novel,23 min per ep,"Action, Adventure, Comedy, Fantasy",SILVER LINK.,2020
8937,A Certain Magical Index II,TV,24.0,7.51,1952.0,514,475771,Light novel,23 min per ep,"Action, Fantasy, Sci-Fi",J.C.Staff,2010
46093,The Aquatope on White Sand,TV,24.0,7.51,1948.0,1454,177357,Original,23 min per ep,Drama,P.A. Works,2021
1087,Kimagure Orange Road,TV,48.0,7.51,1936.0,3316,51807,Manga,25 min per ep,"Comedy, Drama, Romance",Pierrot,1987
666,JoJo's Bizarre Adventure,OVA,6.0,7.51,1934.0,1745,141154,Manga,35 min per ep,"Action, Adventure, Drama",APPP,1993
49891,Reincarnated as a Sword,TV,12.0,7.51,1950.0,847,312446,Light novel,23 min per ep,"Action, Adventure, Fantasy",C2C,2022
10588,Persona 4 the Animation,TV,25.0,7.51,1946.0,963,272888,Game,25 min per ep,"Action, Mystery, Sci-Fi, Supernatural",AIC ASTA,2011
41120,The Millionaire Detective – Balance: Unlimited,TV,11.0,7.51,1965.0,538,456445,Novel,23 min per ep,Mystery,CloverWorks,2020
50444,Immortality,ONA,12.0,7.51,1957.0,10432,3218,Web novel,24 min per ep,"Action, Adventure, Fantasy",Oriental Creative Color,2022
177,Tsubasa RESERVoir CHRoNiCLE,TV,26.0,7.51,1954.0,1124,235564,Manga,25 min per ep,"Action, Adventure, Drama, Fantasy, Romance",Bee Train,2005
10033,Toriko,TV,147.0,7.51,1953.0,1803,135469,Manga,23 min per ep,"Action, Adventure, Comedy, Fantasy, Gourmet",Toei Animation,2011
53879,Ron Kamonohashi's Forbidden Deductions,TV,13.0,7.5,1992.0,1653,151993,Manga,24 min per ep,"Comedy, Mystery",Diomedéa,2023
51203,Cinderella Chef 3rd Season,ONA,12.0,7.5,1994.0,8191,6436,Web novel,18 min per ep,"Comedy, Drama, Gourmet, Romance",Wawayu Animation,2022
31376,Flying Witch,TV,12.0,7.5,1984.0,937,279880,Manga,23 min per ep,"Fantasy, Slice of Life",J.C.Staff,2016
6773,Shakugan no Shana: Season III,TV,24.0,7.5,1997.0,1083,243208,Light novel,23 min per ep,"Action, Drama, Fantasy, Romance",J.C.Staff,2011
40540,Sword Art Online: Alicization - War of Underworld Part 2,TV,11.0,7.5,2002.0,350,658100,Light novel,24 min per ep,"Action, Adventure, Fantasy",A-1 Pictures,2020
37976,Zombie Land Saga,TV,12.0,7.5,2012.0,463,517651,Original,23 min per ep,"Award Winning, Comedy, Supernatural",MAPPA,2018
31821,The Heroic Legend of Arslan: Dust Storm Dance,TV,8.0,7.5,1971.0,1692,147060,Manga,24 min per ep,"Action, Adventure, Drama, Fantasy",LIDENFILMS,2016
3470,Special A (S.A),TV,24.0,7.5,1999.0,678,377430,Manga,24 min per ep,"Comedy, Romance","Gonzo, AIC",2008
2026,Hayate the Combat Butler,TV,52.0,7.5,1988.0,1140,232548,Manga,24 min per ep,"Action, Comedy, Romance",SynergySP,2007
2002,Heroic Age,TV,26.0,7.5,1989.0,2040,115996,Original,23 min per ep,"Action, Sci-Fi",Xebec,2007
6347,Baka & Test: Summon the Beasts,TV,13.0,7.5,1972.0,353,653542,Light novel,24 min per ep,"Comedy, Romance",SILVER LINK.,2010
1251,Nadia: The Secret of Blue Water,TV,39.0,7.5,1986.0,2691,75488,Original,25 min per ep,"Adventure, Comedy, Romance, Sci-Fi","Gainax, Group TAC, Dongwoo A&E",1990
1050,Bobobo-bo Bo-bobo,TV,76.0,7.5,1976.0,2286,98356,Manga,25 min per ep,"Adventure, Comedy, Sci-Fi",Toei Animation,2003
1003,Ah! My Goddess Specials,Special,3.0,7.5,1970.0,4507,28305,Manga,24 min per ep,"Comedy, Romance, Supernatural",AIC,2005
481,Yu-Gi-Oh!,TV,224.0,7.5,2011.0,609,415003,Manga,23 min per ep,"Action, Adventure, Fantasy",Gallop,2000
1642,Sugar Sugar Rune,TV,51.0,7.5,2001.0,3551,45769,Manga,24 min per ep,"Comedy, Drama, Fantasy",Pierrot,2005
10216,"You're Being Summoned, Azazel",TV,13.0,7.5,2010.0,2493,85686,Manga,12 min per ep,"Comedy, Supernatural",Production I.G,2011
4981,Casshern Sins,TV,24.0,7.5,1978.0,1489,172889,Other,23 min per ep,"Action, Adventure, Drama, Sci-Fi",Madhouse,2008
59466,Aharen-san wa Hakarenai Season 2,TV,12.0,7.49,2022.0,3025,61618,Manga,23 min per ep,"Comedy, Romance",Felix Film,2025
53450,The Daily Life of the Immortal King 4,ONA,12.0,7.49,2020.0,3387,49706,Web novel,18 min per ep,"Adventure, Comedy, Fantasy",Liyu Culture,2023
21273,Is the Order a Rabbit?,TV,12.0,7.49,2029.0,1086,242743,4-koma manga,23 min per ep,Slice of Life,White Fox,2014
6634,Sengoku Basara: Samurai Kings 2,TV,12.0,7.49,2014.0,2766,72628,Game,24 min per ep,"Action, Fantasy",Production I.G,2010
34414,Nanbaka Season 2,ONA,12.0,7.49,2043.0,1755,139475,Web manga,23 min per ep,"Action, Comedy, Drama",Satelight,2017
43756,Backflip!!,TV,12.0,7.49,2022.0,2097,111749,Original,22 min per ep,Sports,Zexcs,2021
1563,Magic Knight Rayearth II,TV,29.0,7.49,2042.0,3997,36505,Manga,24 min per ep,"Action, Adventure, Drama, Fantasy, Romance",TMS Entertainment,1995
20031,D-Frag!,TV,12.0,7.49,2026.0,617,406298,Manga,24 min per ep,Comedy,Brain's Base,2014
914,The Ping-Pong Club,TV,26.0,7.49,2036.0,5353,18776,Manga,24 min per ep,"Comedy, Ecchi",Grouper Productions,1995
23269,Hello!! KINMOZA!,TV,12.0,7.49,2031.0,2561,81978,4-koma manga,23 min per ep,Slice of Life,Studio Gokumi,2015
2562,The Flowers of Hard Blood,TV,22.0,7.49,2014.0,4179,33552,Manga,23 min per ep,"Drama, Mystery, Suspense",Studio Deen,2007
455,Fantastic Children,TV,26.0,7.49,2028.0,4041,35656,Original,24 min per ep,"Adventure, Fantasy, Mystery, Romance, Sci-Fi, Suspense",Nippon Animation,2004
8086,The Legend of the Legendary Heroes,TV,24.0,7.49,2027.0,841,314633,Light novel,23 min per ep,"Action, Adventure, Fantasy",Zexcs,2010
270,Hellsing,TV,13.0,7.49,2032.0,285,762823,Manga,23 min per ep,"Action, Horror, Supernatural",Gonzo,2001
218,Martian Successor Nadesico,TV,26.0,7.49,2038.0,3125,57712,Original,23 min per ep,"Action, Comedy, Romance, Sci-Fi",Xebec,1996
36522,Spiritpact: Bond of the Underworld,TV,12.0,7.49,2039.0,3339,51292,Web manga,24 min per ep,"Action, Boys Love, Comedy, Supernatural",Haoliners Animation League,2018
13245,The Prince of Tennis II Specials,Special,7.0,7.48,2061.0,6164,12865,Manga,23 min per ep,"Comedy, Sports","Production I.G, M.S.C",2012
34514,Pokémon Generations,ONA,18.0,7.48,2056.0,3006,62225,Game,4 min per ep,"Action, Adventure, Fantasy",OLM,2016
34420,Isekai Izakaya: Japanese Food From Another World,ONA,24.0,7.48,2048.0,3445,48226,Light novel,14 min per ep,Gourmet,Sunrise,2018
26243,Seraph of the End: Vampire Reign,TV,12.0,7.48,2055.0,102,1403030,Manga,23 min per ep,"Action, Drama, Fantasy",Wit Studio,2015
40879,Love Live! Nijigasaki High School Idol Club,TV,13.0,7.48,2050.0,2542,83006,Other,24 min per ep,Slice of Life,Sunrise,2020
30347,The Seven Deadly Sins: Ban's Side Story OVA,OVA,2.0,7.48,2053.0,1334,195258,Manga,24 min per ep,"Action, Adventure, Fantasy",A-1 Pictures,2015
5177,Electromagnetic Girlfriend,OVA,2.0,7.48,2077.0,1648,152530,Light novel,42 min per ep,"Mystery, Suspense",Brain's Base,2009
13655,Little Busters!,TV,26.0,7.48,2049.0,881,301018,Visual novel,24 min per ep,"Comedy, Drama",J.C.Staff,2012
31706,Fate/kaleid liner Prisma Illya 3rei!!,TV,12.0,7.48,2079.0,1813,134955,Manga,24 min per ep,"Action, Comedy",SILVER LINK.,2016
49026,Laid-Back Camp Season 2 Specials,Special,2.0,7.48,2068.0,4824,24263,Manga,4 min per ep,Slice of Life,C-Station,2021
857,Air Gear,TV,25.0,7.48,2071.0,708,363885,Manga,24 min per ep,"Sports, Ecchi","Toei Animation, Marvelous Entertainment",2006
379,Excel Saga,TV,26.0,7.48,2082.0,2061,114941,Manga,24 min per ep,"Comedy, Sci-Fi",J.C.Staff,1999
50248,Birdie Wing: Golf Girls' Story,TV,13.0,7.48,2074.0,2801,70574,Original,23 min per ep,Sports,Bandai Namco Pictures,2022
551,Baki the Grappler: Saidai Tournament-hen,TV,24.0,7.48,2080.0,2275,99189,Manga,24 min per ep,Sports,Group TAC,2001
194,Macross Zero,OVA,5.0,7.48,2051.0,3770,41450,Original,30 min per ep,"Action, Adventure, Sci-Fi",Satelight,2002
38793,That Time I Got Reincarnated as a Slime OAD,OVA,5.0,7.48,2065.0,1042,251773,Manga,23 min per ep,"Action, Comedy, Fantasy",8bit,2019
59675,Apocalypse Hotel,TV,12.0,7.47,2088.0,4380,30133,Original,23 min per ep,Sci-Fi,CygamesPictures,2025
55844,Twilight Out of Focus,TV,12.0,7.47,2120.0,3362,50585,Manga,23 min per ep,Boys Love,Studio Deen,2024
13267,The Squid Girl OVA,OVA,3.0,7.47,2116.0,4430,29473,Manga,24 min per ep,Comedy,Diomedéa,2012
15775,Saint☆Young Men,OVA,2.0,7.47,2110.0,2325,95320,Manga,20 min per ep,Comedy,A-1 Pictures,2012
10378,The Squid Girl 2,TV,12.0,7.47,2117.0,2202,103615,Manga,24 min per ep,Comedy,Diomedéa,2011
37426,Sarazanmai,TV,11.0,7.47,2111.0,1757,139376,Original,22 min per ep,"Action, Supernatural","MAPPA, Lapin Track",2019
36184,Soulmate Adventure,ONA,12.0,7.47,2096.0,8228,6359,Original,23 min per ep,"Action, Adventure",Sunflowers,2017
9919,Blue Exorcist,TV,25.0,7.47,2087.0,41,2002216,Manga,24 min per ep,"Action, Supernatural",A-1 Pictures,2011
35241,Konohana Kitan,TV,12.0,7.47,2104.0,1576,162775,Manga,23 min per ep,"Fantasy, Girls Love, Slice of Life",Lerche,2017
34984,After the Rain,TV,12.0,7.47,2103.0,804,325329,Manga,22 min per ep,"Drama, Romance",Wit Studio,2018
40942,GUNDAM BUILD DIVERS Re:RISE,ONA,13.0,7.47,2099.0,5931,14255,Original,24 min per ep,"Action, Sci-Fi",Sunrise Beyond,2020
40454,Is It Wrong to Try to Pick Up Girls in a Dungeon? III,TV,12.0,7.47,2093.0,355,651069,Light novel,23 min per ep,"Action, Adventure, Fantasy",J.C.Staff,2020
12291,Place to Place,TV,12.0,7.47,2083.0,787,332557,4-koma manga,24 min per ep,"Comedy, Romance",AIC,2012
38659,Cautious Hero: The Hero Is Overpowered but Overly Cautious,TV,12.0,7.47,2115.0,345,665238,Light novel,23 min per ep,"Action, Adventure, Comedy, Fantasy",White Fox,2019
3972,Yu-Gi-Oh! 5D's,TV,154.0,7.47,2124.0,1673,149235,Manga,24 min per ep,Action,Gallop,2008
10790,Is This a Zombie? of the Dead,TV,10.0,7.47,2106.0,652,388814,Light novel,24 min per ep,"Action, Comedy, Fantasy, Ecchi",Studio Deen,2012
22199,Akame ga Kill!,TV,24.0,7.47,2084.0,30,2187328,Manga,23 min per ep,"Action, Fantasy",White Fox,2014
50240,White Cat Legend Season 2,ONA,12.0,7.47,2092.0,13115,1441,Web manga,27 min per ep,"Action, Comedy, Fantasy, Mystery",Niceboat Animation,2022
2424,Cardcaptor Sakura Specials,Special,3.0,7.47,2119.0,4445,29324,Manga,4 min per ep,Comedy,Madhouse,1998
23277,Saekano: How to Raise a Boring Girlfriend,TV,12.0,7.47,2109.0,320,694339,Light novel,23 min per ep,"Comedy, Romance, Ecchi",A-1 Pictures,2015
59131,"As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World Season 2",TV,12.0,7.46,2127.0,2181,104631,Light novel,23 min per ep,"Adventure, Fantasy",studio MOTHER,2024
58516,Blue Exorcist: Beyond the Snow Saga,TV,12.0,7.46,2136.0,2458,87569,Manga,23 min per ep,"Action, Supernatural",Studio VOLN,2024
56230,Grandpa and Grandma Turn Young Again,TV,11.0,7.46,2153.0,1783,136992,Web manga,24 min per ep,"Comedy, Romance, Supernatural",Gekkou,2024
52736,The Magical Revolution of the Reincarnated Princess and the Genius Young Lady,TV,12.0,7.46,2128.0,1231,213061,Light novel,23 min per ep,"Fantasy, Girls Love",Diomedéa,2023
34262,The Royal Tutor,TV,12.0,7.46,2166.0,1658,151449,Manga,23 min per ep,Comedy,Bridge,2017
38250,Beryl and Sapphire,ONA,72.0,7.46,2133.0,6553,11136,Web manga,12 min per ep,"Boys Love, Comedy, Drama, Sci-Fi",Haoliners Animation League,2018
35828,How to Keep a Mummy,TV,12.0,7.46,2160.0,1711,144527,Web manga,24 min per ep,"Slice of Life, Supernatural",8bit,2018
15793,Symphogear G,TV,13.0,7.46,2125.0,2988,62979,Original,23 min per ep,"Action, Sci-Fi",Satelight,2013
21743,Laughing Under the Clouds,TV,12.0,7.46,2139.0,1814,134871,Manga,23 min per ep,"Action, Supernatural",Doga Kobo,2014
39049,Dropkick on My Devil!! Dash,TV,11.0,7.46,2153.0,3202,54986,Web manga,23 min per ep,"Comedy, Supernatural",Nomad,2020
15451,High School DxD New,TV,12.0,7.46,2148.0,195,946152,Light novel,26 min per ep,"Action, Comedy, Romance, Supernatural, Ecchi",TNK,2013
1852,Hidamari Sketch,TV,12.0,7.46,2146.0,2523,83971,4-koma manga,24 min per ep,Slice of Life,Shaft,2007
12487,Horizon in the Middle of Nowhere II,TV,13.0,7.46,2158.0,2484,86080,Light novel,24 min per ep,"Action, Fantasy, Sci-Fi",Sunrise,2012
17729,The Fruit of Grisaia,TV,13.0,7.46,2144.0,363,641618,Visual novel,23 min per ep,"Drama, Romance, Suspense",8bit,2014
11111,Another,TV,12.0,7.46,2134.0,62,1730893,Novel,24 min per ep,"Horror, Mystery",P.A. Works,2012
50197,"Don't Toy with Me, Miss Nagatoro 2nd Attack",TV,12.0,7.46,2149.0,845,313604,Web manga,23 min per ep,"Comedy, Romance",OLM,2023
1663,From the Appenines to the Andes,TV,52.0,7.46,2146.0,6284,12315,Book,26 min per ep,"Adventure, Drama",Nippon Animation,1976
1614,Captain Tsubasa,TV,52.0,7.46,2135.0,3022,61840,Manga,24 min per ep,Sports,Group TAC,2001
1577,You're Under Arrest,OVA,4.0,7.46,2127.0,4217,32839,Manga,29 min per ep,"Action, Comedy",Studio Deen,1994
30694,Dragon Ball Super,TV,131.0,7.46,2141.0,220,877782,Manga,23 min per ep,"Action, Adventure, Comedy, Fantasy",Toei Animation,2015
226,Elfen Lied,TV,13.0,7.46,2140.0,78,1570423,Manga,25 min per ep,"Action, Drama, Horror, Romance, Suspense",Arms,2004
10568,Heaven's Memo Pad,TV,12.0,7.46,2155.0,1074,245847,Light novel,26 min per ep,"Drama, Mystery",J.C.Staff,2011
54853,Demon Lord 2099,TV,12.0,7.45,2177.0,2051,115548,Light novel,23 min per ep,"Action, Fantasy, Sci-Fi",J.C.Staff,2024
21573,Symphogear GX,TV,13.0,7.45,2184.0,3380,49986,Original,23 min per ep,"Action, Sci-Fi",Satelight,2015
16005,Unlimited Psychic Squad,TV,12.0,7.45,2196.0,1593,160123,Manga,24 min per ep,Action,Manglobe,2013
36220,Our love has always been 10 centimeters apart.,TV,6.0,7.45,2168.0,1077,244578,Music,23 min per ep,"Drama, Romance",Lay-duce,2017
35821,Chio's School Road,TV,12.0,7.45,2203.0,1914,125421,Manga,23 min per ep,Comedy,Diomedéa,2018
38555,My Next Life as a Villainess: All Routes Lead to Doom!,TV,12.0,7.45,2178.0,500,487778,Light novel,24 min per ep,"Comedy, Fantasy, Romance",SILVER LINK.,2020
8726,And Yet the Town Moves,TV,12.0,7.45,2188.0,2873,67698,Manga,24 min per ep,Slice of Life,Shaft,2010
39676,God Troubles Me,ONA,12.0,7.45,2210.0,7017,9480,Original,14 min per ep,"Comedy, Slice of Life, Supernatural","L²Studio, TrioPen Studio",2019
40685,Super Cub,TV,12.0,7.45,2189.0,1915,125277,Light novel,24 min per ep,Slice of Life,Studio Kai,2021
22147,Amagi Brilliant Park,TV,13.0,7.45,2199.0,329,683649,Light novel,24 min per ep,"Comedy, Supernatural",Kyoto Animation,2014
37984,"So I'm a Spider, So What?",TV,24.0,7.45,2173.0,508,481025,Light novel,23 min per ep,"Action, Adventure, Comedy, Fantasy",Millepensee,2021
5118,The Melancholy of Haruhi-chan Suzumiya,ONA,25.0,7.45,2190.0,2247,100514,4-koma manga,3 min per ep,Comedy,Kyoto Animation,2009
37475,Boarding School Juliet,TV,12.0,7.45,2171.0,644,395759,Manga,24 min per ep,"Action, Comedy, Romance",LIDENFILMS,2018
4416,King of Braves GaoGaiGar Final Grand Glorious Gathering,TV,12.0,7.45,2195.0,9243,4709,Original,24 min per ep,"Action, Sci-Fi",Sunrise,2005
48542,Do It Yourself!!,TV,12.0,7.45,2206.0,2023,117468,Original,23 min per ep,Slice of Life,PINE JAM,2022
3092,Junjo Romantica,TV,12.0,7.45,2169.0,1006,262507,Manga,24 min per ep,"Boys Love, Comedy, Drama",Studio Deen,2008
34480,Food Wars! The Second Plate OVA,OVA,2.0,7.45,2183.0,1510,171022,Manga,25 min per ep,"Gourmet, Ecchi",J.C.Staff,2017
435,Magic Knight Rayearth,TV,20.0,7.45,2177.0,2693,75428,Manga,24 min per ep,"Action, Adventure, Comedy, Drama, Fantasy",Tokyo Movie Shinsha,1994
50287,The Vampire Dies in No Time Season 2,TV,12.0,7.45,2175.0,3970,36989,Manga,23 min per ep,"Comedy, Fantasy",Madhouse,2023
287,Baki the Grappler,TV,24.0,7.45,2209.0,1603,157791,Manga,25 min per ep,Sports,Group TAC,2001
14227,My Little Monster,TV,13.0,7.45,2129.0,140,1131933,Manga,24 min per ep,"Comedy, Romance",Brain's Base,2012
60157,The Too-Perfect Saint: Tossed Aside by My Fiancé and Sold to Another Kingdom,TV,12.0,7.44,2222.0,3710,42500,Light novel,23 min per ep,"Fantasy, Romance",TROYCA,2025
